,isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count
2843,9780441102679,0441102670,chapterhouse dune,,Frank Herbert,fiction,http://books.google.com/books/content?id=ryot4Ag2GGQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,fifteen thousand year leto ii death remnant bene gesserit contend ruthless leader alien culture forge new civilization preserve best old empire,1987.0,3.9,436.0,38651.0
2844,9780441248834,0441248837,betcha cant read one,,Alan Dean Foster,fiction,http://books.google.com/books/content?id=xwJfUXa42wYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,collection funny strange fantasy tale feature george alec effingers wicked old witch mike resnicks final solution ron goularts new hope denture wearer plus thirteen,1993.0,3.88,242.0,49.0
2845,9780441317486,0441317480,hard sell,,Piers Anthony,fiction,http://books.google.com/books/content?id=9IdIpyHRLfAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,mr fisk center buy real estate mar drive supersonic car suicide race visit robot mortician sample embalming reprint,1993.0,3.39,268.0,694.0
2846,9780441444250,0441444253,killobyte,,Piers Anthony,fiction,http://books.google.com/books/content?id=jHdFtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,magic killobyte wheelchairbound cop stand fight army sorcerer heartbroken girl heals pain roleplaying mystery player satisfies urge kill reprint,1994.0,3.55,312.0,1527.0
2848,9780441542154,0441542158,moon hiding,,Teresa Edgerton,fiction,,televi apprentice wizard glastyn ceilyn kingdom virtuous knight accused witchcraft robbery respectively,1989.0,4.0,208.0,160.0
2849,9780441581054,0441581056,th step,,Steve Perry,fiction,http://books.google.com/books/content?id=67YMAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,fightordie world future ferret thief smuggler exotic world becomes pen one sibling shroud master lethal skill may someday conquer empire,1989.0,4.22,304.0,734.0
2850,9780441623822,0441623824,omega cage,,Steve Perry;Michael Reaves,fiction,http://books.google.com/books/content?id=GEE8rNta2UAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,dain maro unjustly sentenced horrific hightech prison called omega cage attempt impossible crossing bonelittered desert deadly swamp escape warden stark merciless hunting machine,1988.0,3.77,256.0,520.0
2851,9780441627400,0441627404,future king,,Terence Hanbury White,fiction,http://books.google.com/books/content?id=kdLT8_tnpmEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,describes king arthur life childhood coronation creation round table search holy grail,1987.0,4.08,639.0,82205.0
2852,9780441731183,044173118X,robot adept,,Piers Anthony,fiction,http://books.google.com/books/content?id=odIwtqONdrUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,proton phaze parallel world science magic ripe seed revolution mach brave sensitive robot proton alternate self magical bane phaze hold power link two warring systemsor destroy entirely reissue,1989.0,3.78,341.0,6092.0
2853,9780441748600,0441748600,sail beyond sunset,,Robert A. Heinlein,fiction,http://books.google.com/books/content?id=u_-sxgKp5kcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,author tie together theme character previous story trace life love maureen johnson mother lazarus long,1988.0,3.87,434.0,10140.0
2854,9780441864614,0441864619,vision tarot,,Piers Anthony,fiction,http://books.google.com/books/content?id=H7UzAgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,planet tarot nothing real everything shimmering animation curtain moving across worldscape like storm monster changing fantasy hideous reality trapping wanderermonk paul nightmare dragon demon spectacular lust,1987.0,3.46,260.0,1472.0
2855,9780443066016,0443066019,anesthesiology review,,Ronald J. Faust;Roy F. Cucchiara,medical,http://books.google.com/books/content?id=OzVyQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,review text anesthesiology resident comprehensively cover essential knowledge includes topic area found abaasa exam includes new discussion cardiopulmonary bypass offpump coronary bypass automatic internal cardiac defibrillator procedure,2002.0,3.64,595.0,11.0
2856,9780445405561,0445405562,cast yellow shadow,,Ross Thomas,fiction,http://books.google.com/books/content?id=iQdBJwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,directed anonymous perpetrator kill south african prime minster soldier fortune michael padillo told partner kidnapped wife die fails comply reissue,1967.0,3.95,272.0,192.0
2857,9780446300001,0446300004,heat,,William Goldman,fiction,,la vega security officer nick escalante exmarine chance bizarre kidnapping threat plunged nightmare world false identity vicious grievance gruesome encounter,1986.0,3.38,244.0,236.0
2858,9780446354738,0446354732,nothing last forever,,Sidney Sheldon,fiction,http://books.google.com/books/content?id=_uUTSJW-hSAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,three young doctorstheir hope dream unexpected desire dr paige taylor swore euthanasia paige inherited million dollar patient da called murder dr kat hunter vowed never let another man close againuntil accepted challenge deadly bet dr honey taft make medicine knew shed need something brain god gave racing lifeanddeath decision big major hospital tensionpacked firework murder trial nothing last forever lay bare ambition fear healer killer lover betrayer prof reader outguess sidney sheldon master unexpected,1995.0,3.83,384.0,25396.0
2859,9780446359207,0446359203,carrion comfort,,Dan Simmons,fiction,http://books.google.com/books/content?id=37wWp0ENPXgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,three elderly friend posse supernatural power feed emotion generated murder orchestrate meet every year discus gamean ongoing competition mass murder vampirism,1990.0,3.9,884.0,15056.0
2860,9780446362665,0446362662,summer night,,Dan Simmons,fiction,http://books.google.com/books/content?id=AVfhSa1w474C&printsec=frontcover&img=1&zoom=1&source=gbs_api,summer elm illinois five yearold boy forge powerful bond lifetime change break ancient sinister evil lurks dark longsilent bell peal middle deepest night people know mark beginning terror mike duane dale harlen kevin must wage fraternal war blood arcane abomination,1992.0,4.02,600.0,15327.0
2861,9780446363167,0446363162,back bay,,William Martin,fiction,http://books.google.com/books/content?id=C_EeTC915JQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,meet pratt clas driven men determined woman six turbulent generation would pursue lost paul revere treasure turn family secret obsession could destroy novel launched william martin astonishing literary career became instant bestseller grit romance old boston exclusive dangerous back bay today sweeping saga paint unforgettable portrait powerful dynasty beset force historyand heritage greed lust murder betrayal,1992.0,3.91,532.0,1557.0
2862,9780446390576,0446390577,bare bone,Conversations on Terror with Stephen King,Stephen King;Tim Underwood,fiction,http://books.google.com/books/content?id=9GJAPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,series interview acknowledged master horror fiction reveals creative source behind story discussing life career philosophy writing belief make horror story popular,1989.0,4.16,224.0,3050.0
2863,9780446500036,0446500038,kushiels justice,,Jacqueline Carey,fiction,http://books.google.com/books/content?id=8KKnlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,sequel kushiels avatar imriel return embark harsh ugly quest bring murderer wife son justiceprovided publisher,2007.0,4.25,703.0,15531.0
2864,9780446518628,044651862X,celestine prophecy,An Adventure,James Redfield,fiction,http://books.google.com/books/content?id=UXolxgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,never read book like book come along lifetime change life forever rain forest peru ancient manuscript discovered within page key insight life insight human predicted grasp sequentially one insight another move toward completely spiritual culture earth drawing ancient wisdom tell make connection among event happening life right let see going happen year come story tell gripping one adventure discovery also guidebook power crystallize perception life direct step new energy optimisim head tomorrow,1994.0,3.63,247.0,1280.0
2866,9780446526128,0446526126,ten thing wish id known went real world,,Maria Shriver,selfhelp,,awardwinning broadcast journalist nbc anchorwoman maria shriver reveals lesson learned guided journey career woman wife mother,2000.0,3.69,144.0,980.0
2867,9780446531092,044653109X,collector,,David Baldacci,fiction,http://books.google.com/books/content?id=qic4S8rFAMwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,assassination speaker house set member camel club race prevent silent yet bloody coup washingtonprovided publisher,2006.0,4.02,438.0,32713.0
2868,9780446576987,0446576980,book dead,,Douglas J. Preston;Lincoln Child,fiction,http://books.google.com/books/content?id=wKnJlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,psychotic killer diogenes face incarcerated fbi agent brother museum natural history reopens longclosed tomb exhibit decision coincides series murder spark rumor ancient curse,2006.0,4.14,454.0,25505.0
2869,9780446578271,0446578274,everyday life bible,The Power of God's Word for Everyday Living,Joyce Meyer,bible,http://books.google.com/books/content?id=tlPAHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,joyce meyers nononsense approach life dedicated study scripture endeared million teacher mentor friend first time follower see note blended biblical text one world recognized respected bible teacher joyce meyers insight scripture invaluable resource many student word god everyday life bible tool understanding cherishing bible deeply joyce wellresearched knowledge scripture passion weaving word god daily life inspiring companion amplified version bible bible difficult read comprehend joyce chosen amplified version personal use word added text illuminate meaning enhance understanding joyce goal offering unique bible note comment build sturdy bridge word bible everyday life joyce hope everyday life bible help apply biblical truth life contribution include book introductionsjoyces thought book important relates practical living everyday life articleshighlights joyce teaching help apply specific biblical truth life life pointsshort quote comment joyce offering encouragement wisdom challenging time putting word workquestions enable evaluate life light biblical truth instruction speak wordverses adapted firstperson confession prayer bringing biblical promise new personal level joyce nononsense approach life endeared million teacher mentor friend thought teaching accessible study scripture give new dimension word life youll feel though joyce study partner,2006.0,4.7,2208.0,1715.0
2870,9780446578424,0446578428,serial killer club,A Novel,Jeff Povey,fiction,http://books.google.com/books/content?id=3ZBmlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,killing serial murderer defending attack life man inadvertently enters exclusive club murderer address one another celebrity name share mutual love hunt organization protagonist decides stop systematically killing member,2006.0,3.21,279.0,105.0
2871,9780446578844,0446578843,like,Hospitality Under the Influence,Amy Sedaris,cooking,http://books.google.com/books/content?id=n_nAlgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,offer guide art entertaining furnishing recipe helpful advice offbeat tip host party extraordinary flair covering topic unique dish serve alcoholic art craft idea,2006.0,3.87,304.0,36756.0
2872,9780446579629,0446579629,red glove collection,,Karen Kingsbury,fiction,http://books.google.com/books/content?id=_phtvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,compiled collector edition gideons gift sarah song maggies miracle hannahs hope reader worldwide touched heartwarming tale hope inspiration joyous miracle bestselling author karen kingsbury,2006.0,4.48,640.0,689.0
2873,9780446579780,0446579785,coming economic collapse,How You Can Thrive when Oil Costs $200 a Barrel,Stephen Leeb;Glen Strathy,business economics,http://books.google.com/books/content?id=2TM6lwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,incredibly timely bookrenowned economist stephen leeb show surging oilprices contribute huge economic collapse bysoaring perhaps barrel andtells avoid pitfall upcomingcrisis,2006.0,3.39,211.0,207.0
2874,9780446600347,0446600342,there smoke,,Sandra Brown,fiction,http://books.google.com/books/content?id=K9QUrq73KPsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,determined doctor meet rebellious heir texas oil dynasty spark fly flame passion blazing could destroy empire one know dr lara mallory opened medical practice rowdy texas town controlled tackett oil everyone remembers role wellpublicized scandal caused downfall white house hopeful senator clark tackett ironfisted matriarch tackett oil intends use money power drive lara town especially lara meet key hellraising handsome youngest tackett son following cataclysmic meeting determined doctor brash daring pilot find hurtling dangerous quest one secret destroy tackett empire anyone dare challenge power lara decides find truth behind corruption town even cost everything,1994.0,3.96,512.0,5683.0
2875,9780446600477,0446600474,season machete,,James Patterson,fiction,http://books.google.com/books/content?id=A2NHngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,forsaking life leisure peter macdonald prepares confrontation vacation island psychopathic killersforhire damian carrie rose,1995.0,3.24,341.0,5401.0
2876,9780446600705,0446600709,assumed identity,,David Morrell,fiction,http://books.google.com/books/content?id=vB0-qjLsg18C&printsec=frontcover&img=1&zoom=1&source=gbs_api,tracking devastating conspiracy heart mexico yucataan peninsula master disguise begin lose grasp really struggle love two woman reprint,1994.0,3.78,512.0,1091.0
